Declaração;Ano;Ano Referencia;Data Criação;Data Entrega;Declarante;Município Declarante;UF Declarante;orr_descricao;Possui Coleta Seletiva Implantada;Possui Plano de Gestão;Link do Plano;Periocidade da Revisão;Ano Última Versão Plano;Massa (TON);Caracterização - Descrição;Caracterização - Percentual;Caracterização - Destinação;Caracterização - Destinação percentual;Meta Informada;Meta - Valor Atual;Meta - Valor;Meta - Prazo;Meta - Programa;Meta - Programa - Descritivo
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos de limpeza urbana;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;;Vidro;;Disposição Final em Aterro Sanitário;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos sólidos urbanos;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;75;Orgânico;8;Tratamento;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos domiciliares;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;341.3;Papel/papelão;;Tratamento;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos sólidos urbanos;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;75;Orgânico;8;Disposição Final em Lixão;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos domiciliares;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;341.3;Papel/papelão;;Tratamento com aproveitamento energético;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos sólidos urbanos;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;75;Papel/papelão;16;Reciclagem;100;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos domiciliares;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;341.3;Vidro;;Disposição Final em Lixão;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos sólidos urbanos;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;75;Orgânico;8;Disposição ordenada em solo para recuperação de áreas degradadas ;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos sólidos urbanos;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;75;Outros;;Tratamento com aproveitamento energético;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos sólidos urbanos;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;75;Orgânico;8;Aproveitamento na agricultura;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos sólidos urbanos;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;75;Papel/papelão;16;Disposição Final em Lixão;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos sólidos urbanos;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;75;Plástico;5.33;Tratamento com aproveitamento energético;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos sólidos urbanos;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;75;Metal;36;Reciclagem;100;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos sólidos urbanos;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;75;Metal;36;Disposição Final em Aterro Sanitário;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos sólidos urbanos;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;75;Vidro;34.67;Reciclagem;100;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos domiciliares;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;341.3;Outros;;Disposição Final em Lixão;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos sólidos urbanos;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;75;Outros;;Disposição Final em Aterro Sanitário;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos domiciliares;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;341.3;Orgânico;100;Disposição Final em Aterro Sanitário;100;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos domiciliares;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;341.3;Orgânico;100;Aproveitamento na agricultura;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos de serviços de saúde;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;1.53;Resíduos perfurocortantes ou escarificantes - Grupo E;34.81;Tratamento;100;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos sólidos urbanos;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;75;Orgânico;8;Tratamento com aproveitamento energético;;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos de serviços de saúde;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;1.53;Resíduos contendo produtos químicos - Grupo B;2.96;Disposição Final em Aterro Sanitário;100;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos de serviços de saúde;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;1.53;Resíduos infectantes - Grupo A;62.29;Tratamento;100;;;;;;
229;2019;2018;;17/12/2019;Doutor Pedrinho;Doutor Pedrinho;SC;Resíduos domiciliares;Sim;Sim;https://www.doutorpedrinho.sc.gov.br/;4;2015;341.3;Outros;;Tratamento;;;;;;;
150;2019;2018;;15/10/2019;Galvão;Galvão;SC;Resíduos de serviços de saúde;Não;Não;https://leismunicipais.com.br/a/sc/g/galvao/lei-ordinaria/2015/83/821/lei-ordinaria-n-821-2015-dispoe-sobre-a-homologacao-do-plano-municipal-de-gestao-integrada-de-residuos-solidos-pmgirs-do-municipio-de-galvao-sc-e-da-outras-providencias?q=821;5;2015;;Resíduos infectantes - Grupo A;;Tratamento;;;;;;;
150;2019;2018;;15/10/2019;Galvão;Galvão;SC;Resíduos de serviços de saúde;Não;Não;https://leismunicipais.com.br/a/sc/g/galvao/lei-ordinaria/2015/83/821/lei-ordinaria-n-821-2015-dispoe-sobre-a-homologacao-do-plano-municipal-de-gestao-integrada-de-residuos-solidos-pmgirs-do-municipio-de-galvao-sc-e-da-outras-providencias?q=821;5;2015;;Resíduos contendo produtos químicos - Grupo B;;Disposição Final em Lixão;;;;;;;
150;2019;2018;;15/10/2019;Galvão;Galvão;SC;Resíduos de serviços de saúde;Não;Não;https://leismunicipais.com.br/a/sc/g/galvao/lei-ordinaria/2015/83/821/lei-ordinaria-n-821-2015-dispoe-sobre-a-homologacao-do-plano-municipal-de-gestao-integrada-de-residuos-solidos-pmgirs-do-municipio-de-galvao-sc-e-da-outras-providencias?q=821;5;2015;;Resíduos infectantes - Grupo A;;Disposição Final em Aterro Sanitário;;;;;;;
150;2019;2018;;15/10/2019;Galvão;Galvão;SC;Resíduos de serviços de saúde;Não;Não;https://leismunicipais.com.br/a/sc/g/galvao/lei-ordinaria/2015/83/821/lei-ordinaria-n-821-2015-dispoe-sobre-a-homologacao-do-plano-municipal-de-gestao-integrada-de-residuos-solidos-pmgirs-do-municipio-de-galvao-sc-e-da-outras-providencias?q=821;5;2015;;Resíduos perfurocortantes ou escarificantes - Grupo E;;Disposição Final em Lixão;;;;;;;
150;2019;2018;;15/10/2019;Galvão;Galvão;SC;Resíduos de serviços de saúde;Não;Não;https://leismunicipais.com.br/a/sc/g/galvao/lei-ordinaria/2015/83/821/lei-ordinaria-n-821-2015-dispoe-sobre-a-homologacao-do-plano-municipal-de-gestao-integrada-de-residuos-solidos-pmgirs-do-municipio-de-galvao-sc-e-da-outras-providencias?q=821;5;2015;;Resíduos que não apresentam risco biológico, químico ou radiológico - Grupo D;;Disposição Final em Lixão;;;;;;;
150;2019;2018;;15/10/2019;Galvão;Galvão;SC;Resíduos de serviços de saúde;Não;Não;https://leismunicipais.com.br/a/sc/g/galvao/lei-ordinaria/2015/83/821/lei-ordinaria-n-821-2015-dispoe-sobre-a-homologacao-do-plano-municipal-de-gestao-integrada-de-residuos-solidos-pmgirs-do-municipio-de-galvao-sc-e-da-outras-providencias?q=821;5;2015;;Resíduos perfurocortantes ou escarificantes - Grupo E;;Tratamento;;;;;;;
150;2019;2018;;15/10/2019;Galvão;Galvão;SC;Resíduos de serviços de saúde;Não;Não;https://leismunicipais.com.br/a/sc/g/galvao/lei-ordinaria/2015/83/821/lei-ordinaria-n-821-2015-dispoe-sobre-a-homologacao-do-plano-municipal-de-gestao-integrada-de-residuos-solidos-pmgirs-do-municipio-de-galvao-sc-e-da-outras-providencias?q=821;5;2015;;Resíduos infectantes - Grupo A;;Disposição Final em Lixão;;;;;;;
150;2019;2018;;15/10/2019;Galvão;Galvão;SC;Resíduos de serviços de saúde;Não;Não;https://leismunicipais.com.br/a/sc/g/galvao/lei-ordinaria/2015/83/821/lei-ordinaria-n-821-2015-dispoe-sobre-a-homologacao-do-plano-municipal-de-gestao-integrada-de-residuos-solidos-pmgirs-do-municipio-de-galvao-sc-e-da-outras-providencias?q=821;5;2015;;Resíduos que não apresentam risco biológico, químico ou radiológico - Grupo D;;Vala específica de RSS;;;;;;;
150;2019;2018;;15/10/2019;Galvão;Galvão;SC;Resíduos de serviços de saúde;Não;Não;https://leismunicipais.com.br/a/sc/g/galvao/lei-ordinaria/2015/83/821/lei-ordinaria-n-821-2015-dispoe-sobre-a-homologacao-do-plano-municipal-de-gestao-integrada-de-residuos-solidos-pmgirs-do-municipio-de-galvao-sc-e-da-outras-providencias?q=821;5;2015;;Resíduos infectantes - Grupo A;;Vala específica de RSS;;;;;;;
150;2019;2018;;15/10/2019;Galvão;Galvão;SC;Resíduos de serviços de saúde;Não;Não;https://leismunicipais.com.br/a/sc/g/galvao/lei-ordinaria/2015/83/821/lei-ordinaria-n-821-2015-dispoe-sobre-a-homologacao-do-plano-municipal-de-gestao-integrada-de-residuos-solidos-pmgirs-do-municipio-de-galvao-sc-e-da-outras-providencias?q=821;5;2015;;Resíduos contendo produtos químicos - Grupo B;;Vala específica de RSS;;;;;;;
150;2019;2018;;15/10/2019;Galvão;Galvão;SC;Resíduos de serviços de saúde;Não;Não;https://leismunicipais.com.br/a/sc/g/galvao/lei-ordinaria/2015/83/821/lei-ordinaria-n-821-2015-dispoe-sobre-a-homologacao-do-plano-municipal-de-gestao-integrada-de-residuos-solidos-pmgirs-do-municipio-de-galvao-sc-e-da-outras-providencias?q=821;5;2015;;Resíduos contendo produtos químicos - Grupo B;;Tratamento;;;;;;;
150;2019;2018;;15/10/2019;Galvão;Galvão;SC;Resíduos de serviços de saúde;Não;Não;https://leismunicipais.com.br/a/sc/g/galvao/lei-ordinaria/2015/83/821/lei-ordinaria-n-821-2015-dispoe-sobre-a-homologacao-do-plano-municipal-de-gestao-integrada-de-residuos-solidos-pmgirs-do-municipio-de-galvao-sc-e-da-outras-providencias?q=821;5;2015;;Resíduos contendo produtos químicos - Grupo B;;Disposição Final em Aterro Sanitário;;;;;;;
150;2019;2018;;15/10/2019;Galvão;Galvão;SC;Resíduos de serviços de saúde;Não;Não;https://leismunicipais.com.br/a/sc/g/galvao/lei-ordinaria/2015/83/821/lei-ordinaria-n-821-2015-dispoe-sobre-a-homologacao-do-plano-municipal-de-gestao-integrada-de-residuos-solidos-pmgirs-do-municipio-de-galvao-sc-e-da-outras-providencias?q=821;5;2015;;Resíduos que não apresentam risco biológico, químico ou radiológico - Grupo D;;Tratamento;;;;;;;
150;2019;2018;;15/10/2019;Galvão;Galvão;SC;Resíduos de serviços de saúde;Não;Não;https://leismunicipais.com.br/a/sc/g/galvao/lei-ordinaria/2015/83/821/lei-ordinaria-n-821-2015-dispoe-sobre-a-homologacao-do-plano-municipal-de-gestao-integrada-de-residuos-solidos-pmgirs-do-municipio-de-galvao-sc-e-da-outras-providencias?q=821;5;2015;;Resíduos que não apresentam risco biológico, químico ou radiológico - Grupo D;;Disposição Final em Aterro Sanitário;;;;;;;
150;2019;2018;;15/10/2019;Galvão;Galvão;SC;Resíduos de serviços de saúde;Não;Não;https://leismunicipais.com.br/a/sc/g/galvao/lei-ordinaria/2015/83/821/lei-ordinaria-n-821-2015-dispoe-sobre-a-homologacao-do-plano-municipal-de-gestao-integrada-de-residuos-solidos-pmgirs-do-municipio-de-galvao-sc-e-da-outras-providencias?q=821;5;2015;;Resíduos perfurocortantes ou escarificantes - Grupo E;;Disposição Final em Aterro Sanitário;;;;;;;
150;2019;2018;;15/10/2019;Galvão;Galvão;SC;Resíduos de serviços de saúde;Não;Não;https://leismunicipais.com.br/a/sc/g/galvao/lei-ordinaria/2015/83/821/lei-ordinaria-n-821-2015-dispoe-sobre-a-homologacao-do-plano-municipal-de-gestao-integrada-de-residuos-solidos-pmgirs-do-municipio-de-galvao-sc-e-da-outras-providencias?q=821;5;2015;;Resíduos perfurocortantes ou escarificantes - Grupo E;;Vala específica de RSS;;;;;;;
119;2019;2018;;15/10/2019;Garuva;Garuva;SC;Resíduos sólidos urbanos;Não;Sim;https://leismunicipais.com.br/a/sc/g/garuva/lei-ordinaria/2017/201/2007/lei-ordinaria-n-2007-2017-institui-a-politica-municipal-de-saneamento-basico-de-garuva-e-da-outras-providencias?q=saneamento;4;2017;;Plástico;;Disposição Final em Aterro Sanitário;;Coleta Seletiva;0;5;1 ano;Programa de Educação Ambiental; Com a implantação da coleta seletiva no município pretende-se atingir no primeiro ano o quantitativo mensal de aproximadamente 5 toneladas. Para atingir essa meta o município pretende implementar campanhas de educação ambiental, para estimular a população a segregar os resíduos gerados e encaminha-los para coleta seletiva. 
119;2019;2018;;15/10/2019;Garuva;Garuva;SC;Resíduos sólidos urbanos;Não;Sim;https://leismunicipais.com.br/a/sc/g/garuva/lei-ordinaria/2017/201/2007/lei-ordinaria-n-2007-2017-institui-a-politica-municipal-de-saneamento-basico-de-garuva-e-da-outras-providencias?q=saneamento;4;2017;;Plástico;;Tratamento;;Coleta Seletiva;0;5;1 ano;Programa de Educação Ambiental; Com a implantação da coleta seletiva no município pretende-se atingir no primeiro ano o quantitativo mensal de aproximadamente 5 toneladas. Para atingir essa meta o município pretende implementar campanhas de educação ambiental, para estimular a população a segregar os resíduos gerados e encaminha-los para coleta seletiva. 
119;2019;2018;;15/10/2019;Garuva;Garuva;SC;Resíduos sólidos urbanos;Não;Sim;https://leismunicipais.com.br/a/sc/g/garuva/lei-ordinaria/2017/201/2007/lei-ordinaria-n-2007-2017-institui-a-politica-municipal-de-saneamento-basico-de-garuva-e-da-outras-providencias?q=saneamento;4;2017;;Plástico;;Disposição Final em Lixão;;Coleta Seletiva;0;5;1 ano;Programa de Educação Ambiental; Com a implantação da coleta seletiva no município pretende-se atingir no primeiro ano o quantitativo mensal de aproximadamente 5 toneladas. Para atingir essa meta o município pretende implementar campanhas de educação ambiental, para estimular a população a segregar os resíduos gerados e encaminha-los para coleta seletiva. 
119;2019;2018;;15/10/2019;Garuva;Garuva;SC;Resíduos sólidos urbanos;Não;Sim;https://leismunicipais.com.br/a/sc/g/garuva/lei-ordinaria/2017/201/2007/lei-ordinaria-n-2007-2017-institui-a-politica-municipal-de-saneamento-basico-de-garuva-e-da-outras-providencias?q=saneamento;4;2017;;Outros;;Disposição Final em Aterro Sanitário;;Coleta Seletiva;0;5;1 ano;Programa de Educação Ambiental; Com a implantação da coleta seletiva no município pretende-se atingir no primeiro ano o quantitativo mensal de aproximadamente 5 toneladas. Para atingir essa meta o município pretende implementar campanhas de educação ambiental, para estimular a população a segregar os resíduos gerados e encaminha-los para coleta seletiva. 
119;2019;2018;;15/10/2019;Garuva;Garuva;SC;Resíduos sólidos urbanos;Não;Sim;https://leismunicipais.com.br/a/sc/g/garuva/lei-ordinaria/2017/201/2007/lei-ordinaria-n-2007-2017-institui-a-politica-municipal-de-saneamento-basico-de-garuva-e-da-outras-providencias?q=saneamento;4;2017;;Papel/papelão;;Tratamento com aproveitamento energético;;Coleta Seletiva;0;5;1 ano;Programa de Educação Ambiental; Com a implantação da coleta seletiva no município pretende-se atingir no primeiro ano o quantitativo mensal de aproximadamente 5 toneladas. Para atingir essa meta o município pretende implementar campanhas de educação ambiental, para estimular a população a segregar os resíduos gerados e encaminha-los para coleta seletiva. 
119;2019;2018;;15/10/2019;Garuva;Garuva;SC;Resíduos sólidos urbanos;Não;Sim;https://leismunicipais.com.br/a/sc/g/garuva/lei-ordinaria/2017/201/2007/lei-ordinaria-n-2007-2017-institui-a-politica-municipal-de-saneamento-basico-de-garuva-e-da-outras-providencias?q=saneamento;4;2017;;Orgânico;;Aproveitamento na agricultura;;Coleta Seletiva;0;5;1 ano;Programa de Educação Ambiental; Com a implantação da coleta seletiva no município pretende-se atingir no primeiro ano o quantitativo mensal de aproximadamente 5 toneladas. Para atingir essa meta o município pretende implementar campanhas de educação ambiental, para estimular a população a segregar os resíduos gerados e encaminha-los para coleta seletiva. 
119;2019;2018;;15/10/2019;Garuva;Garuva;SC;Resíduos sólidos urbanos;Não;Sim;https://leismunicipais.com.br/a/sc/g/garuva/lei-ordinaria/2017/201/2007/lei-ordinaria-n-2007-2017-institui-a-politica-municipal-de-saneamento-basico-de-garuva-e-da-outras-providencias?q=saneamento;4;2017;;Plástico;;Reciclagem;;Coleta Seletiva;0;5;1 ano;Programa de Educação Ambiental; Com a implantação da coleta seletiva no município pretende-se atingir no primeiro ano o quantitativo mensal de aproximadamente 5 toneladas. Para atingir essa meta o município pretende implementar campanhas de educação ambiental, para estimular a população a segregar os resíduos gerados e encaminha-los para coleta seletiva. 
119;2019;2018;;15/10/2019;Garuva;Garuva;SC;Resíduos sólidos urbanos;Não;Sim;https://leismunicipais.com.br/a/sc/g/garuva/lei-ordinaria/2017/201/2007/lei-ordinaria-n-2007-2017-institui-a-politica-municipal-de-saneamento-basico-de-garuva-e-da-outras-providencias?q=saneamento;4;2017;;Papel/papelão;;Tratamento;;Coleta Seletiva;0;5;1 ano;Programa de Educação Ambiental; Com a implantação da coleta seletiva no município pretende-se atingir no primeiro ano o quantitativo mensal de aproximadamente 5 toneladas. Para atingir essa meta o município pretende implementar campanhas de educação ambiental, para estimular a população a segregar os resíduos gerados e encaminha-los para coleta seletiva. 
119;2019;2018;;15/10/2019;Garuva;Garuva;SC;Resíduos sólidos urbanos;Não;Sim;https://leismunicipais.com.br/a/sc/g/garuva/lei-ordinaria/2017/201/2007/lei-ordinaria-n-2007-2017-institui-a-politica-municipal-de-saneamento-basico-de-garuva-e-da-outras-providencias?q=saneamento;4;2017;;Papel/papelão;;Disposição Final em Lixão;;Coleta Seletiva;0;5;1 ano;Programa de Educação Ambiental; Com a implantação da coleta seletiva no município pretende-se atingir no primeiro ano o quantitativo mensal de aproximadamente 5 toneladas. Para atingir essa meta o município pretende implementar campanhas de educação ambiental, para estimular a população a segregar os resíduos gerados e encaminha-los para coleta seletiva. 
119;2019;2018;;15/10/2019;Garuva;Garuva;SC;Resíduos sólidos urbanos;Não;Sim;https://leismunicipais.com.br/a/sc/g/garuva/lei-ordinaria/2017/201/2007/lei-ordinaria-n-2007-2017-institui-a-politica-municipal-de-saneamento-basico-de-garuva-e-da-outras-providencias?q=saneamento;4;2017;;Papel/papelão;;Disposição Final em Aterro Sanitário;;Coleta Seletiva;0;5;1 ano;Programa de Educação Ambiental; Com a implantação da coleta seletiva no município pretende-se atingir no primeiro ano o quantitativo mensal de aproximadamente 5 toneladas. Para atingir essa meta o município pretende implementar campanhas de educação ambiental, para estimular a população a segregar os resíduos gerados e encaminha-los para coleta seletiva. 
119;2019;2018;;15/10/2019;Garuva;Garuva;SC;Resíduos sólidos urbanos;Não;Sim;https://leismunicipais.com.br/a/sc/g/garuva/lei-ordinaria/2017/201/2007/lei-ordinaria-n-2007-2017-institui-a-politica-municipal-de-saneamento-basico-de-garuva-e-da-outras-providencias?q=saneamento;4;2017;;Orgânico;;Tratamento;;Coleta Seletiva;0;5;1 ano;Programa de Educação Ambiental; Com a implantação da coleta seletiva no município pretende-se atingir no primeiro ano o quantitativo mensal de aproximadamente 5 toneladas. Para atingir essa meta o município pretende implementar campanhas de educação ambiental, para estimular a população a segregar os resíduos gerados e encaminha-los para coleta seletiva. 
119;2019;2018;;15/10/2019;Garuva;Garuva;SC;Resíduos sólidos urbanos;Não;Sim;https://leismunicipais.com.br/a/sc/g/garuva/lei-ordinaria/2017/201/2007/lei-ordinaria-n-2007-2017-institui-a-politica-municipal-de-saneamento-basico-de-garuva-e-da-outras-providencias?q=saneamento;4;2017;;Papel/papelão;;Reciclagem;;Coleta Seletiva;0;5;1 ano;Programa de Educação Ambiental; Com a implantação da coleta seletiva no município pretende-se atingir no primeiro ano o quantitativo mensal de aproximadamente 5 toneladas. Para atingir essa meta o município pretende implementar campanhas de educação ambiental, para estimular a população a segregar os resíduos gerados e encaminha-los para coleta seletiva. 
119;2019;2018;;15/10/2019;Garuva;Garuva;SC;Resíduos sólidos urbanos;Não;Sim;https://leismunicipais.com.br/a/sc/g/garuva/lei-ordinaria/2017/201/2007/lei-ordinaria-n-2007-2017-institui-a-politica-municipal-de-saneamento-basico-de-garuva-e-da-outras-providencias?q=saneamento;4;2017;;Orgânico;;Disposição Final em Aterro Sanitário;;Coleta Seletiva;0;5;1 ano;Programa de Educação Ambiental; Com a implantação da coleta seletiva no município pretende-se atingir no primeiro ano o quantitativo mensal de aproximadamente 5 toneladas. Para atingir essa meta o município pretende implementar campanhas de educação ambiental, para estimular a população a segregar os resíduos gerados e encaminha-los para coleta seletiva. 
119;2019;2018;;15/10/2019;Garuva;Garuva;SC;Resíduos sólidos urbanos;Não;Sim;https://leismunicipais.com.br/a/sc/g/garuva/lei-ordinaria/2017/201/2007/lei-ordinaria-n-2007-2017-institui-a-politica-municipal-de-saneamento-basico-de-garuva-e-da-outras-providencias?q=saneamento;4;2017;;Orgânico;;Disposição Final em Lixão;;Coleta Seletiva;0;5;1 ano;Programa de Educação Ambiental; Com a implantação da coleta seletiva no município pretende-se atingir no primeiro ano o quantitativo mensal de aproximadamente 5 toneladas. Para atingir essa meta o município pretende implementar campanhas de educação ambiental, para estimular a população a segregar os resíduos gerados e encaminha-los para coleta seletiva. 
